ts,session,tag,run,status,fw_tag,cpu_mhz,flash_hz,flash_mode,model_banner,head_mb,psram_free_kb,temp_start,temp_end,tokens,seconds,tok_per_s,ms_per_tok,ms_input,ms_attn,ms_ffn,ms_ple,ms_head,ms_residual
2026-08-09T21:27:32,verify,ple-d64-s0,1,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,33.3,36.3,200,22.78,8.78,113.4,2.9,39.0,53.4,5.9,12.3,-0.100
2026-08-09T21:29:58,A,ple-d32-s0@cpu240,1,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=447 P=32  (mapped 15.6 MB),0.54,4478,33.3,36.3,200,22.53,8.88,112.2,1.5,37.6,57.5,3.3,12.3,0.000
2026-08-09T21:30:25,A,ple-d32-s0@cpu240,2,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=447 P=32  (mapped 15.6 MB),0.54,4478,34.3,36.3,200,22.53,8.88,112.2,1.5,37.6,57.5,3.3,12.3,0.000
2026-08-09T21:30:51,A,ple-d32-s0@cpu240,3,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=447 P=32  (mapped 15.6 MB),0.54,4478,35.3,37.3,200,22.53,8.88,112.2,1.5,37.6,57.5,3.3,12.3,0.000
2026-08-09T21:31:17,A,ple-d32-s0@cpu240,4,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=447 P=32  (mapped 15.6 MB),0.54,4478,35.3,37.3,200,22.53,8.88,112.2,1.5,37.6,57.5,3.3,12.3,0.000
2026-08-09T21:31:43,A,ple-d32-s0@cpu240,5,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=447 P=32  (mapped 15.6 MB),0.54,4478,36.3,37.3,200,22.53,8.88,112.2,1.5,37.6,57.5,3.3,12.3,0.000
2026-08-09T21:32:39,A,ple-d64-s0@cpu240,1,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,34.3,36.3,200,22.78,8.78,113.4,2.9,39.0,53.4,5.9,12.3,-0.100
2026-08-09T21:33:06,A,ple-d64-s0@cpu240,2,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,35.3,36.3,200,22.78,8.78,113.4,2.9,39.0,53.4,5.9,12.3,-0.100
2026-08-09T21:33:32,A,ple-d64-s0@cpu240,3,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,35.3,37.3,200,22.78,8.78,113.4,2.9,39.0,53.4,5.9,12.3,-0.100
2026-08-09T21:33:59,A,ple-d64-s0@cpu240,4,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,36.3,37.3,200,22.78,8.78,113.4,2.9,39.0,53.4,5.9,12.3,-0.100
2026-08-09T21:34:25,A,ple-d64-s0@cpu240,5,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,36.3,37.3,200,22.79,8.78,113.4,2.9,39.0,53.4,5.9,12.3,-0.100
2026-08-09T21:35:32,A,ple-d128-s0@cpu240,1,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=351 P=128  (mapped 15.6 MB),0.54,4473,34.3,36.3,200,22.66,8.83,112.8,5.6,38.8,45.0,11.0,12.3,0.100
2026-08-09T21:35:59,A,ple-d128-s0@cpu240,2,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=351 P=128  (mapped 15.6 MB),0.54,4473,35.3,37.3,200,22.58,8.86,112.4,5.6,38.6,45.0,11.0,12.2,0.000
2026-08-09T21:36:25,A,ple-d128-s0@cpu240,3,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=351 P=128  (mapped 15.6 MB),0.54,4473,35.3,37.3,200,22.66,8.83,112.8,5.6,38.8,45.0,11.0,12.3,0.100
2026-08-09T21:36:51,A,ple-d128-s0@cpu240,4,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=351 P=128  (mapped 15.6 MB),0.54,4473,36.3,37.3,200,22.66,8.83,112.8,5.6,38.8,45.0,11.0,12.3,0.100
2026-08-09T21:37:18,A,ple-d128-s0@cpu240,5,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=351 P=128  (mapped 15.6 MB),0.54,4473,36.3,37.3,200,22.66,8.83,112.8,5.6,38.8,45.0,11.0,12.3,0.100
2026-08-09T21:38:47,A,ple-d256-s0@cpu240,1,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=223 P=256  (mapped 15.6 MB),0.54,4465,34.3,36.3,200,22.71,8.81,113.1,11.0,39.0,28.8,21.8,12.5,0.000
2026-08-09T21:39:13,A,ple-d256-s0@cpu240,2,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=223 P=256  (mapped 15.6 MB),0.54,4465,35.3,37.3,200,22.63,8.84,112.7,11.0,38.7,28.8,21.8,12.4,0.000
2026-08-09T21:39:40,A,ple-d256-s0@cpu240,3,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=223 P=256  (mapped 15.6 MB),0.54,4465,35.3,37.3,200,22.63,8.84,112.7,11.0,38.7,28.8,21.8,12.4,0.000
2026-08-09T21:40:06,A,ple-d256-s0@cpu240,4,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=223 P=256  (mapped 15.6 MB),0.54,4465,36.3,37.3,200,22.71,8.81,113.1,11.0,39.0,28.8,21.8,12.5,0.000
2026-08-09T21:40:32,A,ple-d256-s0@cpu240,5,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=223 P=256  (mapped 15.6 MB),0.54,4465,36.3,37.3,200,22.71,8.81,113.1,11.0,39.0,28.8,21.8,12.5,0.000
2026-08-09T21:41:19,A,ple-c1M-s0@cpu240,1,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,35.3,37.3,200,16.92,11.82,84.1,2.9,37.4,25.7,5.8,12.3,0.000
2026-08-09T21:41:40,A,ple-c1M-s0@cpu240,2,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,35.3,37.3,200,16.84,11.88,83.7,2.9,37.1,25.6,5.8,12.2,0.100
2026-08-09T21:42:00,A,ple-c1M-s0@cpu240,3,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,36.3,37.3,200,16.92,11.82,84.1,2.9,37.4,25.7,5.8,12.3,0.000
2026-08-09T21:42:21,A,ple-c1M-s0@cpu240,4,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,36.3,37.3,200,16.92,11.82,84.1,2.9,37.4,25.7,5.8,12.3,0.000
2026-08-09T21:42:41,A,ple-c1M-s0@cpu240,5,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,36.3,37.3,200,16.92,11.82,84.1,2.9,37.4,25.7,5.8,12.3,0.000
2026-08-09T21:43:47,A,ple-c2M-s0@cpu240,1,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=632 P=64  (mapped 15.6 MB),0.54,4474,35.3,37.3,200,28.24,7.08,140.7,2.9,38.8,80.9,5.8,12.3,-0.000
2026-08-09T21:44:19,A,ple-c2M-s0@cpu240,2,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=632 P=64  (mapped 15.6 MB),0.54,4474,36.3,37.3,200,28.24,7.08,140.7,2.9,38.8,80.9,5.8,12.3,-0.000
2026-08-09T21:44:51,A,ple-c2M-s0@cpu240,3,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=632 P=64  (mapped 15.6 MB),0.54,4474,36.3,37.3,200,28.24,7.08,140.7,2.9,38.8,80.9,5.8,12.3,-0.000
2026-08-09T21:45:23,A,ple-c2M-s0@cpu240,4,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=632 P=64  (mapped 15.6 MB),0.54,4474,36.3,37.3,200,28.24,7.08,140.7,2.9,38.8,80.9,5.8,12.3,-0.000
2026-08-09T21:45:55,A,ple-c2M-s0@cpu240,5,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=632 P=64  (mapped 15.6 MB),0.54,4474,36.3,37.3,200,28.15,7.10,140.3,2.9,38.5,80.8,5.8,12.2,0.100
2026-08-09T21:47:19,A,ple-c3M-s0@cpu240,1,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,34.3,37.3,200,39.42,5.07,196.6,2.9,38.8,136.8,5.8,12.3,-0.000
2026-08-09T21:48:02,A,ple-c3M-s0@cpu240,2,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,36.3,37.3,200,39.42,5.07,196.6,2.9,38.8,136.8,5.8,12.3,-0.000
2026-08-09T21:48:46,A,ple-c3M-s0@cpu240,3,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,36.3,38.3,200,39.34,5.08,196.2,2.9,38.6,136.7,5.8,12.2,0.000
2026-08-09T21:49:29,A,ple-c3M-s0@cpu240,4,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,36.3,38.3,200,39.42,5.07,196.6,2.9,38.8,136.8,5.8,12.3,-0.000
2026-08-09T21:50:13,A,ple-c3M-s0@cpu240,5,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,36.3,38.3,200,39.42,5.07,196.6,2.9,38.8,136.8,5.8,12.3,-0.000
2026-08-09T21:51:04,A,ple-L4-s0@cpu240,1,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=4 H=4 F=740 P=64  (mapped 15.6 MB),0.54,5498,35.3,37.3,200,21.57,9.27,107.3,2.0,26.0,63.2,3.9,12.3,-0.100
2026-08-09T21:51:29,A,ple-L4-s0@cpu240,2,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=4 H=4 F=740 P=64  (mapped 15.6 MB),0.54,5498,36.3,37.3,200,21.50,9.30,107.0,2.0,25.8,63.2,3.9,12.2,-0.100
2026-08-09T21:51:54,A,ple-L4-s0@cpu240,3,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=4 H=4 F=740 P=64  (mapped 15.6 MB),0.54,5498,36.3,37.3,200,21.56,9.27,107.3,2.0,26.0,63.2,3.9,12.3,-0.100
2026-08-09T21:52:20,A,ple-L4-s0@cpu240,4,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=4 H=4 F=740 P=64  (mapped 15.6 MB),0.54,5498,36.3,37.3,200,21.57,9.27,107.3,2.0,26.0,63.2,3.9,12.3,-0.100
2026-08-09T21:52:45,A,ple-L4-s0@cpu240,5,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=4 H=4 F=740 P=64  (mapped 15.6 MB),0.54,5498,36.3,37.3,200,21.57,9.27,107.3,2.0,26.0,63.2,3.9,12.3,-0.100
2026-08-09T21:53:46,A,ple-L8-s0@cpu240,1,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=8 H=4 F=252 P=64  (mapped 15.6 MB),0.54,3389,35.3,37.3,200,23.75,8.42,118.3,3.8,51.4,43.1,7.8,12.2,0.000
2026-08-09T21:54:14,A,ple-L8-s0@cpu240,2,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=8 H=4 F=252 P=64  (mapped 15.6 MB),0.54,3389,35.3,37.3,200,23.75,8.42,118.3,3.8,51.4,43.1,7.8,12.2,0.000
2026-08-09T21:54:41,A,ple-L8-s0@cpu240,3,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=8 H=4 F=252 P=64  (mapped 15.6 MB),0.54,3389,36.3,37.3,200,23.85,8.39,118.7,3.8,51.7,43.1,7.8,12.3,0.000
2026-08-09T21:55:09,A,ple-L8-s0@cpu240,4,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=8 H=4 F=252 P=64  (mapped 15.6 MB),0.54,3389,36.3,37.3,200,23.85,8.39,118.7,3.8,51.7,43.1,7.8,12.3,0.000
2026-08-09T21:55:36,A,ple-L8-s0@cpu240,5,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=128 L=8 H=4 F=252 P=64  (mapped 15.6 MB),0.54,3389,36.3,37.3,200,23.85,8.39,118.7,3.8,51.7,43.1,7.8,12.3,0.000
2026-08-09T21:56:31,A,ple-D96-s0@cpu240,1,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=96 L=6 H=4 F=674 P=64  (mapped 15.6 MB),0.41,5378,35.3,37.3,200,22.05,9.07,109.7,2.3,26.2,67.3,4.5,9.4,0.000
2026-08-09T21:56:57,A,ple-D96-s0@cpu240,2,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=96 L=6 H=4 F=674 P=64  (mapped 15.6 MB),0.41,5378,36.3,37.3,200,22.05,9.07,109.7,2.3,26.2,67.4,4.5,9.4,-0.100
2026-08-09T21:57:22,A,ple-D96-s0@cpu240,3,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=96 L=6 H=4 F=674 P=64  (mapped 15.6 MB),0.41,5378,36.3,37.3,200,22.05,9.07,109.7,2.3,26.2,67.4,4.5,9.4,-0.100
2026-08-09T21:57:48,A,ple-D96-s0@cpu240,4,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=96 L=6 H=4 F=674 P=64  (mapped 15.6 MB),0.41,5378,36.3,37.3,200,21.98,9.10,109.4,2.3,26.0,67.3,4.5,9.3,0.000
2026-08-09T21:58:14,A,ple-D96-s0@cpu240,5,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=96 L=6 H=4 F=674 P=64  (mapped 15.6 MB),0.41,5378,36.3,37.3,200,22.05,9.07,109.7,2.3,26.2,67.3,4.5,9.4,0.000
2026-08-09T21:59:14,A,ple-D160-s0@cpu240,1,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=160 L=6 H=4 F=242 P=64  (mapped 15.6 MB),0.67,3582,34.3,37.3,200,24.19,8.27,120.4,3.7,54.9,39.3,7.3,15.2,0.000
2026-08-09T21:59:42,A,ple-D160-s0@cpu240,2,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=160 L=6 H=4 F=242 P=64  (mapped 15.6 MB),0.67,3582,36.3,37.3,200,24.19,8.27,120.4,3.7,54.9,39.3,7.3,15.2,0.000
2026-08-09T22:00:09,A,ple-D160-s0@cpu240,3,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=160 L=6 H=4 F=242 P=64  (mapped 15.6 MB),0.67,3582,36.3,37.3,200,24.19,8.27,120.4,3.7,54.9,39.3,7.3,15.2,0.000
2026-08-09T22:00:37,A,ple-D160-s0@cpu240,4,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=160 L=6 H=4 F=242 P=64  (mapped 15.6 MB),0.67,3582,36.3,37.3,200,24.19,8.27,120.4,3.7,54.9,39.3,7.3,15.2,0.000
2026-08-09T22:01:05,A,ple-D160-s0@cpu240,5,OK,v3-sram-actq,240,80000000,0,model: V=4096 D=160 L=6 H=4 F=242 P=64  (mapped 15.6 MB),0.67,3582,36.3,37.3,200,24.19,8.27,120.4,3.7,54.9,39.3,7.3,15.2,0.000
2026-08-09T22:03:02,A,ple-d32-s0@cpu160,1,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=447 P=32  (mapped 15.6 MB),0.54,4478,34.3,36.3,200,31.43,6.36,156.5,2.1,50.7,82.2,4.6,16.8,0.100
2026-08-09T22:03:37,A,ple-d32-s0@cpu160,2,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=447 P=32  (mapped 15.6 MB),0.54,4478,34.3,36.3,200,31.43,6.36,156.5,2.1,50.7,82.2,4.6,16.8,0.100
2026-08-09T22:04:12,A,ple-d32-s0@cpu160,3,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=447 P=32  (mapped 15.6 MB),0.54,4478,34.3,36.3,200,31.37,6.38,156.2,2.1,50.5,82.2,4.6,16.8,-0.000
2026-08-09T22:04:48,A,ple-d32-s0@cpu160,4,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=447 P=32  (mapped 15.6 MB),0.54,4478,35.3,36.3,200,31.43,6.36,156.5,2.1,50.7,82.2,4.6,16.8,0.100
2026-08-09T22:05:23,A,ple-d32-s0@cpu160,5,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=447 P=32  (mapped 15.6 MB),0.54,4478,35.3,36.3,200,31.43,6.36,156.5,2.1,50.7,82.2,4.6,16.8,0.100
2026-08-09T22:06:28,A,ple-d64-s0@cpu160,1,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,34.3,36.3,200,31.68,6.31,157.8,4.0,52.1,76.4,8.3,16.9,0.100
2026-08-09T22:07:04,A,ple-d64-s0@cpu160,2,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,35.3,36.3,200,31.68,6.31,157.8,4.0,52.1,76.4,8.3,16.9,0.100
2026-08-09T22:07:39,A,ple-d64-s0@cpu160,3,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,35.3,36.3,200,31.68,6.31,157.8,4.0,52.1,76.4,8.3,16.9,0.100
2026-08-09T22:08:15,A,ple-d64-s0@cpu160,4,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,35.3,36.3,200,31.61,6.33,157.4,4.0,51.9,76.4,8.3,16.8,0.000
2026-08-09T22:08:51,A,ple-d64-s0@cpu160,5,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,35.3,36.3,200,31.68,6.31,157.8,4.0,52.1,76.4,8.3,16.9,0.100
2026-08-09T22:10:06,A,ple-d128-s0@cpu160,1,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=351 P=128  (mapped 15.6 MB),0.54,4473,34.3,36.3,200,31.51,6.35,157.0,7.9,52.0,64.5,15.7,16.9,0.000
2026-08-09T22:10:42,A,ple-d128-s0@cpu160,2,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=351 P=128  (mapped 15.6 MB),0.54,4473,34.3,36.3,200,31.51,6.35,157.0,7.9,52.0,64.5,15.7,16.9,0.000
2026-08-09T22:11:17,A,ple-d128-s0@cpu160,3,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=351 P=128  (mapped 15.6 MB),0.54,4473,35.3,36.3,200,31.51,6.35,157.0,7.9,52.0,64.5,15.7,16.9,0.000
2026-08-09T22:11:53,A,ple-d128-s0@cpu160,4,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=351 P=128  (mapped 15.6 MB),0.54,4473,35.3,36.3,200,31.51,6.35,157.0,7.9,52.0,64.5,15.7,16.9,0.000
2026-08-09T22:12:28,A,ple-d128-s0@cpu160,5,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=351 P=128  (mapped 15.6 MB),0.54,4473,35.3,36.3,200,31.51,6.35,157.0,7.9,52.0,64.5,15.7,16.9,0.000
2026-08-09T22:14:07,A,ple-d256-s0@cpu160,1,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=223 P=256  (mapped 15.6 MB),0.54,4465,33.3,35.3,200,31.53,6.34,157.0,15.6,52.1,41.2,31.2,16.9,0.000
2026-08-09T22:14:42,A,ple-d256-s0@cpu160,2,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=223 P=256  (mapped 15.6 MB),0.54,4465,34.3,36.3,200,31.47,6.36,156.7,15.6,51.9,41.2,31.2,16.9,-0.100
2026-08-09T22:15:17,A,ple-d256-s0@cpu160,3,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=223 P=256  (mapped 15.6 MB),0.54,4465,34.3,36.3,200,31.47,6.36,156.7,15.6,51.9,41.2,31.2,16.9,-0.100
2026-08-09T22:15:53,A,ple-d256-s0@cpu160,4,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=223 P=256  (mapped 15.6 MB),0.54,4465,35.3,36.3,200,31.53,6.34,157.0,15.6,52.1,41.2,31.2,16.9,0.000
2026-08-09T22:16:28,A,ple-d256-s0@cpu160,5,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=223 P=256  (mapped 15.6 MB),0.54,4465,35.3,36.3,200,31.53,6.34,157.0,15.6,52.1,41.2,31.2,16.9,0.000
2026-08-09T22:17:22,A,ple-c1M-s0@cpu160,1,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,34.3,36.3,200,23.40,8.55,116.4,4.0,50.5,36.7,8.3,16.8,0.100
2026-08-09T22:17:49,A,ple-c1M-s0@cpu160,2,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,35.3,36.3,200,23.40,8.55,116.4,4.0,50.5,36.7,8.3,16.8,0.100
2026-08-09T22:18:16,A,ple-c1M-s0@cpu160,3,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,35.3,36.3,200,23.40,8.55,116.4,4.0,50.5,36.7,8.3,16.8,0.100
2026-08-09T22:18:43,A,ple-c1M-s0@cpu160,4,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,35.3,36.3,200,23.40,8.55,116.4,4.0,50.5,36.7,8.3,16.8,0.100
2026-08-09T22:19:11,A,ple-c1M-s0@cpu160,5,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,35.3,36.3,200,23.40,8.55,116.4,4.0,50.5,36.7,8.3,16.8,0.100
2026-08-09T22:20:27,A,ple-c2M-s0@cpu160,1,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=632 P=64  (mapped 15.6 MB),0.54,4474,34.3,36.3,200,39.43,5.07,196.5,4.0,51.7,115.7,8.3,16.8,0.000
2026-08-09T22:21:11,A,ple-c2M-s0@cpu160,2,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=632 P=64  (mapped 15.6 MB),0.54,4474,35.3,36.3,200,39.50,5.06,196.9,4.0,51.9,115.8,8.3,16.9,0.000
2026-08-09T22:21:55,A,ple-c2M-s0@cpu160,3,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=632 P=64  (mapped 15.6 MB),0.54,4474,35.3,36.3,200,39.43,5.07,196.5,4.0,51.7,115.7,8.3,16.8,0.000
2026-08-09T22:22:38,A,ple-c2M-s0@cpu160,4,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=632 P=64  (mapped 15.6 MB),0.54,4474,35.3,36.3,200,39.50,5.06,196.9,4.0,51.9,115.8,8.3,16.9,0.000
2026-08-09T22:23:22,A,ple-c2M-s0@cpu160,5,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=632 P=64  (mapped 15.6 MB),0.54,4474,35.3,36.3,200,39.43,5.07,196.5,4.0,51.7,115.7,8.3,16.8,0.000
2026-08-09T22:25:02,A,ple-c3M-s0@cpu160,1,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,34.3,36.3,200,55.47,3.61,276.7,4.0,52.0,195.6,8.3,16.9,-0.100
2026-08-09T22:26:02,A,ple-c3M-s0@cpu160,2,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,35.3,36.3,200,55.39,3.61,276.4,4.0,51.7,195.5,8.3,16.8,0.100
2026-08-09T22:27:02,A,ple-c3M-s0@cpu160,3,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,35.3,36.3,200,55.39,3.61,276.4,4.0,51.7,195.5,8.3,16.8,0.100
2026-08-09T22:28:01,A,ple-c3M-s0@cpu160,4,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,35.3,36.3,200,55.47,3.61,276.7,4.0,52.0,195.6,8.3,16.9,-0.100
2026-08-09T22:29:01,A,ple-c3M-s0@cpu160,5,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,35.3,36.3,200,55.47,3.61,276.7,4.0,52.0,195.6,8.3,16.9,-0.100
2026-08-09T22:30:01,A,ple-L4-s0@cpu160,1,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=4 H=4 F=740 P=64  (mapped 15.6 MB),0.54,5498,34.3,36.3,200,30.17,6.63,150.3,2.8,34.7,90.4,5.5,16.9,0.000
2026-08-09T22:30:35,A,ple-L4-s0@cpu160,2,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=4 H=4 F=740 P=64  (mapped 15.6 MB),0.54,5498,35.3,36.3,200,30.17,6.63,150.3,2.8,34.7,90.4,5.5,16.9,0.000
2026-08-09T22:31:09,A,ple-L4-s0@cpu160,3,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=4 H=4 F=740 P=64  (mapped 15.6 MB),0.54,5498,35.3,36.3,200,30.17,6.63,150.3,2.8,34.7,90.4,5.5,16.9,0.000
2026-08-09T22:31:43,A,ple-L4-s0@cpu160,4,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=4 H=4 F=740 P=64  (mapped 15.6 MB),0.54,5498,35.3,36.3,200,30.12,6.64,150.0,2.8,34.5,90.4,5.5,16.8,0.000
2026-08-09T22:32:17,A,ple-L4-s0@cpu160,5,OK,v3-sram-actq,160,80000000,0,model: V=4096 D=128 L=4 H=4 F=740 P=64  (mapped 15.6 MB),0.54,5498,35.3,36.3,200,30.17,6.63,150.3,2.8,34.7,90.4,5.5,16.9,0.000
